technology,iso3,country,country_cn,spec,Q_scope,H_scope,first_year,last_year,N,p_mean,df_resid,year,actual_log,fitted_log,residual_log
pv,KOR,South Korea,韩国,GD,global,domestic,2010,2024,15,3,12,2020,7.018047086968539,7.178929578237139,-0.1608824912686
pv,KOR,South Korea,韩国,GD,global,domestic,2010,2024,15,3,12,2021,6.973743973959298,7.081917987411282,-0.10817401345198441
pv,KOR,South Korea,韩国,GD,global,domestic,2010,2024,15,3,12,2022,7.258576979968643,7.0799938266839995,0.17858315328464336
pv,KOR,South Korea,韩国,GD,global,domestic,2010,2024,15,3,12,2023,7.118058785649925,7.0696793326101535,0.04837945303977165
pv,KOR,South Korea,韩国,GD,global,domestic,2010,2024,15,3,12,2024,7.140629553513333,7.050555963858827,0.09007358965450596
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2010,8.85546159676247,8.914632766109676,-0.05917116934720568
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2011,8.85546159676247,8.506958700690681,0.3485028960717891
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2012,8.196474679232432,8.28620851954948,-0.0897338403170469
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2013,8.061822464562105,8.151102609694817,-0.08928014513271165
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2014,7.876049360122014,7.991976501511165,-0.11592714138915117
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2015,7.820317326646504,7.859498225778312,-0.03918089913180811
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2016,7.807080516745456,7.737214445383938,0.06986607136151779
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2017,7.540672231379958,7.650831409136286,-0.11015917775632822
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2018,7.364637641876182,7.45206854283732,-0.08743090096113804
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2019,7.307260732828015,7.257496822033107,0.049763910794907495
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2020,7.018047086968539,7.12077690272521,-0.10272981575667117
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2021,6.973743973959298,7.0274531371083615,-0.0537091631490636
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2022,7.258576979968643,7.044541569008575,0.21403541096006773
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2023,7.118058785649925,7.082492627787853,0.03556615786207207
pv,KOR,South Korea,韩国,DD,domestic,domestic,2010,2024,15,3,12,2024,7.140629553513333,7.1110417476239824,0.02958780588935017
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2010,8.85546159676247,8.61655672585108,0.2389048709113908
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2011,8.85546159676247,8.664440606815031,0.19102098994743955
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2012,8.196474679232432,8.501278034144299,-0.3048033549118667
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2013,8.061822464562105,8.252707953344522,-0.19088548878241696
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2014,7.876049360122014,7.979321289584871,-0.10327192946285724
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2015,7.820317326646504,7.764875069949122,0.055442256697381787
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2016,7.807080516745456,7.671132453136721,0.13594806360873513
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2017,7.540672231379958,7.567729644209428,-0.027057412829470273
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2018,7.364637641876182,7.4527999174790525,-0.08816227560287082
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2019,7.307260732828015,7.256686965309665,0.0505737675183493
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2020,7.018047086968539,7.114502844826804,-0.09645575785826477
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2021,6.973743973959298,7.063645750642712,-0.08990177668341381
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2022,7.258576979968643,7.087055896695301,0.17152108327334226
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2023,7.118058785649925,7.123635427214062,-0.005576641564136509
pv,KOR,South Korea,韩国,DG,domestic,global,2010,2024,15,3,12,2024,7.140629553513333,7.07792594777482,0.06270360573851264
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2010,8.85546159676247,8.920476671092656,-0.06501507433018539
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2011,8.85546159676247,8.590389483849357,0.2650721129131135
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2012,8.196474679232432,8.377893584110858,-0.18141890487842538
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2013,8.061822464562105,8.133969120558639,-0.07214665599653358
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2014,7.876049360122014,7.949950902438354,-0.07390154231633961
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2015,7.820317326646504,7.7617973274376135,0.05851999920889028
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2016,7.807080516745456,7.591901731714727,0.21517878503072918
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2017,7.540672231379958,7.451074785739644,0.08959744564031347
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2018,7.364637641876182,7.413509643799212,-0.048872001923029984
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2019,7.307260732828015,7.293590167495811,0.013670565332203566
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2020,7.018047086968539,7.221497334763194,-0.20345024779465515
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2021,6.973743973959298,7.189109381910427,-0.21536540795112913
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2022,7.258576979968643,7.20534396172209,0.05323301824655324
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2023,7.118058785649925,7.150381352621563,-0.03232256697163827
pv,KOR,South Korea,韩国,GG,global,global,2010,2024,15,3,12,2024,7.140629553513333,6.943409077722247,0.19722047579108537
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2010,8.62199068558002,8.860083244732108,-0.23809255915208816
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2011,8.583604768194975,8.563633997527111,0.019970770667864457
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2012,8.557530022553282,8.378863890486057,0.17866613206722448
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2013,8.34210443724968,8.219711967567768,0.12239246968191253
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2014,8.142189069868488,8.087352295226399,0.054836774642089026
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2015,8.026876719501303,7.9601243590939745,0.06675236040732813
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2016,7.882989364473543,7.812524556969577,0.07046480750396622
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2017,7.709768447473762,7.664181252701379,0.04558719477238338
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2018,7.519798113823252,7.545459580636601,-0.025661466813349243
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2019,7.281488185710263,7.442140428567344,-0.1606522428570809
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2020,7.183416289432052,7.335100832403423,-0.15168454297137135
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2021,7.117212061198461,7.237581833432266,-0.12036977223380507
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2022,7.07956799428934,7.13208830906008,-0.052520314770740484
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2023,7.034398578880442,6.977469108430852,0.056929470449589736
pv,USA,United States,美国,G0,global,none,2010,2024,15,2,13,2024,6.9641706796747425,6.830789761068706,0.1333809186060364
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2010,8.62199068558002,8.893420316831914,-0.2714296312518947
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2011,8.583604768194975,8.615729137672655,-0.03212436947768005
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2012,8.557530022553282,8.397049668869025,0.16048035368425673
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2013,8.34210443724968,8.219371087039583,0.12273335021009757
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2014,8.142189069868488,8.071238912977504,0.0709501568909836
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2015,8.026876719501303,7.924063603166877,0.10281311633442591
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2016,7.882989364473543,7.722033895098047,0.1609554693754962
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2017,7.709768447473762,7.612491089991923,0.09727735748183974
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2018,7.519798113823252,7.522722394376022,-0.0029242805527704974
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2019,7.281488185710263,7.440476422627872,-0.158988236917609
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2020,7.183416289432052,7.331424438552646,-0.148008149120594
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2021,7.117212061198461,7.219855805998011,-0.10264374479955052
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2022,7.07956799428934,7.134488078641594,-0.05492008435225415
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2023,7.034398578880442,7.029434374643621,0.004964204236820535
pv,USA,United States,美国,D0,domestic,none,2010,2024,15,2,13,2024,6.9641706796747425,6.913306191416265,0.05086448825847789
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2010,8.62199068558002,8.825586748246774,-0.20359606266675456
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2011,8.583604768194975,8.550637817220734,0.03296695097424163
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2012,8.557530022553282,8.37797974410388,0.1795502784494012
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2013,8.34210443724968,8.225563339392265,0.11654109785741618
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2014,8.142189069868488,8.098773344795873,0.04341572507261482
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2015,8.026876719501303,7.975297579695254,0.05157913980604878
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2016,7.882989364473543,7.832485486257049,0.05050387821649416
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2017,7.709768447473762,7.684079308238032,0.02568913923573035
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2018,7.519798113823252,7.564591612324537,-0.044793498501285
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2019,7.281488185710263,7.456498925428455,-0.17501073971819192
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2020,7.183416289432052,7.342353743976519,-0.15893745454446684
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2021,7.117212061198461,7.235941741994727,-0.11872968079626656
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2022,7.07956799428934,7.117841702009416,-0.038273707720076544
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2023,7.034398578880442,6.956676493911804,0.07772208496863797
pv,USA,United States,美国,GD,global,domestic,2010,2024,15,3,12,2024,6.9641706796747425,6.802797830308702,0.16137284936604068
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2010,8.62199068558002,8.79806350082683,-0.17607281524681007
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2011,8.583604768194975,8.579427604544145,0.004177163650830096
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2012,8.557530022553282,8.396761234263975,0.16076878828930674
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2013,8.34210443724968,8.238788658926671,0.10331577832300987
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2014,8.142189069868488,8.106976486770169,0.03521258309831943
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2015,8.026876719501303,7.971188344872663,0.05568837462864007
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2016,7.882989364473543,7.785616653744961,0.09737271072858178
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2017,7.709768447473762,7.672627544433976,0.03714090303978601
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2018,7.519798113823252,7.578176591309287,-0.058378477486034974
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2019,7.281488185710263,7.480308818855212,-0.19882063314494935
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2020,7.183416289432052,7.350382652922951,-0.1669663634908991
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2021,7.117212061198461,7.2136187693453735,-0.09640670814691266
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2022,7.07956799428934,7.090152771348782,-0.010584777059442274
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2023,7.034398578880442,6.962288582388986,0.07210999649145577
pv,USA,United States,美国,DD,domestic,domestic,2010,2024,15,3,12,2024,6.9641706796747425,6.822727203348421,0.14144347632632126
pv,USA,United States,美国,DG,domestic,global,2010,2024,15,3,12,2010,8.62199068558002,8.850328664691332,-0.2283379791113127
pv,USA,United States,美国,DG,domestic,global,2010,2024,15,3,12,2011,8.583604768194975,8.578098971781381,0.005505796413594055
pv,USA,United States,美国,DG,domestic,global,2010,2024,15,3,12,2012,8.557530022553282,8.375358090804092,0.1821719317491901
pv,USA,United States,美国,DG,domestic,global,2010,2024,15,3,12,2013,8.34210443724968,8.223805970568948,0.11829846668073252
pv,USA,United States,美国,DG,domestic,global,2010,2024,15,3,12,2014,8.142189069868488,8.092864149069223,0.04932492079926476
pv,USA,United States,美国,DG,domestic,global,2010,2024,15,3,12,2015,8.026876719501303,7.966120318685818,0.06075640081548439
