scenario,year,region,technology,CO2_Mt
S2_CAPACITY,2050,Southeast Asia,Oil_Power,26.116857273964904
S2_CAPACITY,2050,Southeast Asia,Gas_Power,202.63619597127425
S2_CAPACITY,2050,Southeast Asia,Nuclear,3.501513427440035e-05
S2_CAPACITY,2050,Southeast Asia,Hydro,0.0001281577215882
S2_CAPACITY,2050,Southeast Asia,Wind,0.0021364961641713
S2_CAPACITY,2050,Southeast Asia,Solar,0.0051903408595635
S2_CAPACITY,2050,Southeast Asia,Biomass,8.54669526310653
S2_CAPACITY,2050,"Central, Western and South Asia",TnD,5.688228930754901
S2_CAPACITY,2050,"Central, Western and South Asia",Coal_Power,304.4111417215539
S2_CAPACITY,2050,"Central, Western and South Asia",Oil_Power,632.0100248414881
S2_CAPACITY,2050,"Central, Western and South Asia",Gas_Power,1048.76664535478
S2_CAPACITY,2050,"Central, Western and South Asia",Nuclear,0.0003248152257933
S2_CAPACITY,2050,"Central, Western and South Asia",Hydro,5.746858290219918e-05
S2_CAPACITY,2050,"Central, Western and South Asia",Wind,0.0002561633148282
S2_CAPACITY,2050,"Central, Western and South Asia",Solar,0.0032499695737424
S2_CAPACITY,2050,"Central, Western and South Asia",Biomass,2.290140864880762
S2_CAPACITY,2050,India,TnD,0.5205740841454753
S2_CAPACITY,2050,India,Coal_Power,1073.2955791207337
S2_CAPACITY,2050,India,Oil_Power,5.543940115485344
S2_CAPACITY,2050,India,Gas_Power,68.39107938455933
S2_CAPACITY,2050,India,Nuclear,0.0002221812819749
S2_CAPACITY,2050,India,Hydro,5.001031346981475e-05
S2_CAPACITY,2050,India,Wind,0.0003101460075399
S2_CAPACITY,2050,India,Solar,0.0006729662626835
S2_CAPACITY,2050,India,Biomass,3.861713759492824
S2_CAPACITY,2050,Canada,TnD,0.0482488627677782
S2_CAPACITY,2050,Canada,Coal_Power,81.67973687048556
S2_CAPACITY,2050,Canada,Oil_Power,12.92039129635012
S2_CAPACITY,2050,Canada,Gas_Power,80.13888913358103
S2_CAPACITY,2050,Canada,Nuclear,0.0003951700101152
S2_CAPACITY,2050,Canada,Hydro,8.774794072695412e-05
S2_CAPACITY,2050,Canada,Wind,0.0003889495344945
S2_CAPACITY,2050,Canada,Solar,0.0020074239969894
S2_CAPACITY,2050,Canada,Biomass,2.6186004974757933
S2_CAPACITY,2050,United States,TnD,0.0665005989432055
S2_CAPACITY,2050,United States,Coal_Power,1405.5556659039698
S2_CAPACITY,2050,United States,Oil_Power,24.228950868948417
S2_CAPACITY,2050,United States,Gas_Power,582.9495212401561
S2_CAPACITY,2050,United States,Nuclear,0.0002520518311583
S2_CAPACITY,2050,United States,Hydro,3.94919009850256e-05
S2_CAPACITY,2050,United States,Wind,0.0002758196471302
S2_CAPACITY,2050,United States,Solar,0.0006795745672197
S2_CAPACITY,2050,United States,Biomass,9.935554737447552
S2_CAPACITY,2050,Rest of America,TnD,1.3617795639341748
S2_CAPACITY,2050,Rest of America,Coal_Power,93.71875021585927
S2_CAPACITY,2050,Rest of America,Oil_Power,263.2288974609625
S2_CAPACITY,2050,Rest of America,Gas_Power,264.33909912855114
S2_CAPACITY,2050,Rest of America,Nuclear,0.0002800305123089
S2_CAPACITY,2050,Rest of America,Hydro,3.442504044080487e-05
S2_CAPACITY,2050,Rest of America,Wind,0.0003669294310231
S2_CAPACITY,2050,Rest of America,Solar,0.002336086112877
S2_CAPACITY,2050,Rest of America,Biomass,7.939103618451058
S2_CAPACITY,2050,Brazil,TnD,0.0048512172066392
S2_CAPACITY,2050,Brazil,Coal_Power,64.31321947794271
S2_CAPACITY,2050,Brazil,Oil_Power,67.87373109271896
S2_CAPACITY,2050,Brazil,Gas_Power,98.2012562960103
S2_CAPACITY,2050,Brazil,Nuclear,0.0003278234250401
S2_CAPACITY,2050,Brazil,Hydro,3.288969496195895e-05
S2_CAPACITY,2050,Brazil,Wind,0.000310504638904
S2_CAPACITY,2050,Brazil,Solar,0.0021157496246628
S2_CAPACITY,2050,Brazil,Biomass,17.052471579079324
S2_CAPACITY,2050,"EU, UK and EFTA",TnD,0.994096207170482
S2_CAPACITY,2050,"EU, UK and EFTA",Coal_Power,225.02815534830836
S2_CAPACITY,2050,"EU, UK and EFTA",Oil_Power,52.81509898718198
S2_CAPACITY,2050,"EU, UK and EFTA",Gas_Power,276.7025168314415
S2_CAPACITY,2050,"EU, UK and EFTA",Nuclear,0.0002612471168871
S2_CAPACITY,2050,"EU, UK and EFTA",Hydro,4.252784941402177e-05
S2_CAPACITY,2050,"EU, UK and EFTA",Wind,0.000250161400514
S2_CAPACITY,2050,"EU, UK and EFTA",Solar,0.0002204026799922
S2_CAPACITY,2050,"EU, UK and EFTA",Biomass,25.019386405541997
S2_CAPACITY,2050,Eastern Europe,TnD,0.0331255148140143
S2_CAPACITY,2050,Eastern Europe,Coal_Power,148.26185532623091
S2_CAPACITY,2050,Eastern Europe,Oil_Power,23.15502644499795
S2_CAPACITY,2050,Eastern Europe,Gas_Power,101.22889260970982
S2_CAPACITY,2050,Eastern Europe,Nuclear,0.0002294778407198
S2_CAPACITY,2050,Eastern Europe,Hydro,2.6329500117576453e-05
S2_CAPACITY,2050,Eastern Europe,Wind,0.0001432417881197
S2_CAPACITY,2050,Eastern Europe,Solar,0.0013807697940953
S2_CAPACITY,2050,Eastern Europe,Biomass,2.84662223190402
S2_CAPACITY,2050,Russia,TnD,0.0627270123136914
S2_CAPACITY,2050,Russia,Coal_Power,305.62467183783974
S2_CAPACITY,2050,Russia,Oil_Power,51.6430783719484
S2_CAPACITY,2050,Russia,Gas_Power,680.0759421408908
S2_CAPACITY,2050,Russia,Nuclear,0.0002613293327461
S2_CAPACITY,2050,Russia,Hydro,3.7707698595959066e-05
S2_CAPACITY,2050,Russia,Wind,0.0033200553775891
S2_CAPACITY,2050,Russia,Solar,0.0016808057146953
S2_CAPACITY,2050,Russia,Biomass,18.695320005079324
S2_CAPACITY,2050,North Africa,TnD,0.0259592762536752
S2_CAPACITY,2050,North Africa,Coal_Power,27.07922792223949
S2_CAPACITY,2050,North Africa,Oil_Power,70.10381667019568
S2_CAPACITY,2050,North Africa,Gas_Power,230.1565013084309
S2_CAPACITY,2050,North Africa,Nuclear,4.5043016478129376e-05
S2_CAPACITY,2050,North Africa,Hydro,7.126000175817984e-05
S2_CAPACITY,2050,North Africa,Wind,0.0006617938254834
S2_CAPACITY,2050,North Africa,Solar,0.0047968782982592
S2_CAPACITY,2050,North Africa,Biomass,0.0
S2_CAPACITY,2050,Sub Saharan,TnD,0.6528070519998341
S2_CAPACITY,2050,Sub Saharan,Coal_Power,25.604751690774496
S2_CAPACITY,2050,Sub Saharan,Oil_Power,139.8556166050655
S2_CAPACITY,2050,Sub Saharan,Gas_Power,61.74608692722292
S2_CAPACITY,2050,Sub Saharan,Nuclear,0.000105235636367
S2_CAPACITY,2050,Sub Saharan,Hydro,0.0001227493889191
S2_CAPACITY,2050,Sub Saharan,Wind,0.0009018912364043
S2_CAPACITY,2050,Sub Saharan,Solar,0.0033234831302776
S2_CAPACITY,2050,Sub Saharan,Biomass,3.5243332472205977
S2_CAPACITY,2050,South Africa,TnD,0.000482921819091
S2_CAPACITY,2050,South Africa,Coal_Power,254.70702850610687
S2_CAPACITY,2050,South Africa,Oil_Power,0.0554488521032824
S2_CAPACITY,2050,South Africa,Gas_Power,6.184244937123289e-05
S2_CAPACITY,2050,South Africa,Nuclear,0.0001627535263366
S2_CAPACITY,2050,South Africa,Hydro,2.2231818056534525e-05
S2_CAPACITY,2050,South Africa,Wind,0.0001745174400884
S2_CAPACITY,2050,South Africa,Solar,0.0006991806414042
S2_CAPACITY,2050,South Africa,Biomass,0.003031215132865
