region,year,scenario,outcome,baseline,counterfactual,deviation,deviation_pct_baseline
"Central, Western and South Asia",2045,S1_NO_CN,EV,0.0,15.345481999795698,15.345481999795698,
"Central, Western and South Asia",2045,S2_CAPACITY,EV,0.0,-737.8174826960267,-737.8174826960267,
India,2045,S1_NO_CN,EV,0.0,-2.470889566508175,-2.470889566508175,
India,2045,S2_CAPACITY,EV,0.0,-79.59540110657649,-79.59540110657649,
Canada,2045,S1_NO_CN,EV,0.0,-0.1847040348892471,-0.1847040348892471,
Canada,2045,S2_CAPACITY,EV,0.0,-72.81591969131563,-72.81591969131563,
United States,2045,S1_NO_CN,EV,0.0,-42.78553289359849,-42.78553289359849,
United States,2045,S2_CAPACITY,EV,0.0,-232.21982972029727,-232.21982972029727,
Rest of America,2045,S1_NO_CN,EV,0.0,-0.697855342684764,-0.697855342684764,
Rest of America,2045,S2_CAPACITY,EV,0.0,-113.04841084739334,-113.04841084739334,
Brazil,2045,S1_NO_CN,EV,0.0,-68.57972349742026,-68.57972349742026,
Brazil,2045,S2_CAPACITY,EV,0.0,-133.6998134172322,-133.6998134172322,
"EU, UK and EFTA",2045,S1_NO_CN,EV,0.0,-230.6461325890619,-230.6461325890619,
"EU, UK and EFTA",2045,S2_CAPACITY,EV,0.0,-411.51865914804415,-411.51865914804415,
Eastern Europe,2045,S1_NO_CN,EV,0.0,-1.2857322884568663,-1.2857322884568663,
Eastern Europe,2045,S2_CAPACITY,EV,0.0,-19.20306421180667,-19.20306421180667,
Russia,2045,S1_NO_CN,EV,0.0,8.83779913328497,8.83779913328497,
Russia,2045,S2_CAPACITY,EV,0.0,-242.78477160749568,-242.78477160749568,
North Africa,2045,S1_NO_CN,EV,0.0,3.6494431398337905,3.6494431398337905,
North Africa,2045,S2_CAPACITY,EV,0.0,-41.0841410604287,-41.0841410604287,
Sub Saharan,2045,S1_NO_CN,EV,0.0,1.6847319392120346,1.6847319392120346,
Sub Saharan,2045,S2_CAPACITY,EV,0.0,-74.12893324110921,-74.12893324110921,
South Africa,2045,S1_NO_CN,EV,0.0,-0.21837192161427663,-0.21837192161427663,
South Africa,2045,S2_CAPACITY,EV,0.0,-34.739262080593036,-34.739262080593036,
Australia_Oceania,2050,S1_NO_CN,EV,0.0,-4.361103801406836,-4.361103801406836,
Australia_Oceania,2050,S2_CAPACITY,EV,0.0,-103.89176346023584,-103.89176346023584,
China,2050,S1_NO_CN,EV,0.0,-2.794284291926657,-2.794284291926657,
China,2050,S2_CAPACITY,EV,0.0,-229.54556369106598,-229.54556369106598,
Japan,2050,S1_NO_CN,EV,0.0,-17.077846545592145,-17.077846545592145,
Japan,2050,S2_CAPACITY,EV,0.0,-40.23929553021162,-40.23929553021162,
South Korea,2050,S1_NO_CN,EV,0.0,-11.768672959765965,-11.768672959765965,
South Korea,2050,S2_CAPACITY,EV,0.0,-24.628435193926975,-24.628435193926975,
Rest of World,2050,S1_NO_CN,EV,0.0,-0.021398325873483354,-0.021398325873483354,
Rest of World,2050,S2_CAPACITY,EV,0.0,-6.609000770011553,-6.609000770011553,
Southeast Asia,2050,S1_NO_CN,EV,0.0,0.9358932320102747,0.9358932320102747,
Southeast Asia,2050,S2_CAPACITY,EV,0.0,-74.35688394333653,-74.35688394333653,
"Central, Western and South Asia",2050,S1_NO_CN,EV,0.0,17.110669697687335,17.110669697687335,
"Central, Western and South Asia",2050,S2_CAPACITY,EV,0.0,-759.3462487750788,-759.3462487750788,
India,2050,S1_NO_CN,EV,0.0,-0.8681772772228028,-0.8681772772228028,
India,2050,S2_CAPACITY,EV,0.0,-83.19796081086183,-83.19796081086183,
Canada,2050,S1_NO_CN,EV,0.0,-0.3710588661184788,-0.3710588661184788,
Canada,2050,S2_CAPACITY,EV,0.0,-81.65863813825337,-81.65863813825337,
United States,2050,S1_NO_CN,EV,0.0,-46.23485178941919,-46.23485178941919,
United States,2050,S2_CAPACITY,EV,0.0,-218.610844894812,-218.610844894812,
Rest of America,2050,S1_NO_CN,EV,0.0,-0.7765325556357702,-0.7765325556357702,
Rest of America,2050,S2_CAPACITY,EV,0.0,-129.60486734658573,-129.60486734658573,
Brazil,2050,S1_NO_CN,EV,0.0,-79.3434940202108,-79.3434940202108,
Brazil,2050,S2_CAPACITY,EV,0.0,-156.43863321304437,-156.43863321304437,
"EU, UK and EFTA",2050,S1_NO_CN,EV,0.0,-248.44019114577688,-248.44019114577688,
"EU, UK and EFTA",2050,S2_CAPACITY,EV,0.0,-478.28874004263844,-478.28874004263844,
Eastern Europe,2050,S1_NO_CN,EV,0.0,-1.61131587031439,-1.61131587031439,
Eastern Europe,2050,S2_CAPACITY,EV,0.0,-24.209231519549625,-24.209231519549625,
Russia,2050,S1_NO_CN,EV,0.0,9.87006591625413,9.87006591625413,
Russia,2050,S2_CAPACITY,EV,0.0,-270.09084449063283,-270.09084449063283,
North Africa,2050,S1_NO_CN,EV,0.0,4.455654127216099,4.455654127216099,
North Africa,2050,S2_CAPACITY,EV,0.0,-36.89449684916072,-36.89449684916072,
Sub Saharan,2050,S1_NO_CN,EV,0.0,2.1319629258867803,2.1319629258867803,
Sub Saharan,2050,S2_CAPACITY,EV,0.0,-74.49953594594672,-74.49953594594672,
South Africa,2050,S1_NO_CN,EV,0.0,-0.28515115142264513,-0.28515115142264513,
South Africa,2050,S2_CAPACITY,EV,0.0,-39.94225060695779,-39.94225060695779,
Australia_Oceania,2025,S1_NO_CN,renewable_capacity_GW,127.48525012030092,36.47277440539239,-91.01247571490853,-71.39059273839523
Australia_Oceania,2025,S2_CAPACITY,renewable_capacity_GW,127.48525012030092,49.44903295870815,-78.03621716159276,-61.21195753073725
China,2025,S1_NO_CN,renewable_capacity_GW,2997.1388817918382,3005.580433618873,8.4415518270348,0.2816536757211605
China,2025,S2_CAPACITY,renewable_capacity_GW,2997.1388817918382,4058.144699278505,1061.0058174866667,35.40062237130449
Japan,2025,S1_NO_CN,renewable_capacity_GW,83.21785701718483,38.36451918791868,-44.853337829266145,-53.89869366619685
Japan,2025,S2_CAPACITY,renewable_capacity_GW,83.21785701718483,43.11184004346286,-40.106016973721964,-48.194003560365545
South Korea,2025,S1_NO_CN,renewable_capacity_GW,46.96622122873384,11.2698420811999,-35.696379147533946,-76.00436699747726
South Korea,2025,S2_CAPACITY,renewable_capacity_GW,46.96622122873384,12.703571119078012,-34.26265010965583,-72.95168572917679
Rest of World,2025,S1_NO_CN,renewable_capacity_GW,31.772973703743,31.843079077139905,0.07010537339690615,0.22064467131903182
Rest of World,2025,S2_CAPACITY,renewable_capacity_GW,31.772973703743,42.75954323346221,10.986569529719212,34.57834835404451
Southeast Asia,2025,S1_NO_CN,renewable_capacity_GW,87.61651583734212,87.93946009707906,0.32294425973694274,0.36858833822664294
Southeast Asia,2025,S2_CAPACITY,renewable_capacity_GW,87.61651583734212,111.39071892968757,23.774203092345445,27.134385412542155
"Central, Western and South Asia",2025,S1_NO_CN,renewable_capacity_GW,108.85966840223271,105.67187010754768,-3.187798294685038,-2.9283556908388086
"Central, Western and South Asia",2025,S2_CAPACITY,renewable_capacity_GW,108.85966840223271,132.26076655319142,23.401098150958703,21.49657305999909
India,2025,S1_NO_CN,renewable_capacity_GW,143.23299334311713,57.85823478753265,-85.37475855558448,-59.605511665226295
India,2025,S2_CAPACITY,renewable_capacity_GW,143.23299334311713,69.28851155124374,-73.94448179187339,-51.62531346024313
Canada,2025,S1_NO_CN,renewable_capacity_GW,93.82019609442338,86.15629317430698,-7.663902920116399,-8.168713389176062
Canada,2025,S2_CAPACITY,renewable_capacity_GW,93.82019609442338,100.47521951899527,6.655023424571894,7.093380425120924
United States,2025,S1_NO_CN,renewable_capacity_GW,366.4646222464965,232.81935903214892,-133.64526321434758,-36.468803562831575
United States,2025,S2_CAPACITY,renewable_capacity_GW,366.4646222464965,277.9022197916008,-88.56240245489568,-24.16669906961049
Rest of America,2025,S1_NO_CN,renewable_capacity_GW,94.70107155814632,95.2664402786376,0.5653687204912785,0.5970035092413319
Rest of America,2025,S2_CAPACITY,renewable_capacity_GW,94.70107155814632,115.5473929127253,20.846321354578976,22.012761853258827
Brazil,2025,S1_NO_CN,renewable_capacity_GW,321.06949858760606,103.8844407594396,-217.18505782816646,-67.6442510993943
Brazil,2025,S2_CAPACITY,renewable_capacity_GW,321.06949858760606,111.0387622296022,-210.03073635800388,-65.4159729534992
"EU, UK and EFTA",2025,S1_NO_CN,renewable_capacity_GW,962.821653833334,457.8824168208551,-504.93923701247894,-52.44369349215786
"EU, UK and EFTA",2025,S2_CAPACITY,renewable_capacity_GW,962.821653833334,491.9428954026861,-470.87875843064796,-48.9061246759369
Eastern Europe,2025,S1_NO_CN,renewable_capacity_GW,18.16278973745561,18.3056518082114,0.14286207075578972,0.7865645796756494
Eastern Europe,2025,S2_CAPACITY,renewable_capacity_GW,18.16278973745561,21.507754612742684,3.344964875287072,18.41658095280941
Russia,2025,S1_NO_CN,renewable_capacity_GW,19.35477280055807,19.379719576035946,0.024946775477875605,0.128892112219247
Russia,2025,S2_CAPACITY,renewable_capacity_GW,19.35477280055807,23.98973289875498,4.63496009819691,23.9473753887892
North Africa,2025,S1_NO_CN,renewable_capacity_GW,11.800104690898598,11.865253616803312,0.06514892590471355,0.5521046432322149
North Africa,2025,S2_CAPACITY,renewable_capacity_GW,11.800104690898598,15.209178190146371,3.409073499247773,28.890197066447943
Sub Saharan,2025,S1_NO_CN,renewable_capacity_GW,24.73859849687233,24.837330566287545,0.09873206941521318,0.3991013049009051
Sub Saharan,2025,S2_CAPACITY,renewable_capacity_GW,24.73859849687233,29.8129898229348,5.074391326062468,20.51204043229861
South Africa,2025,S1_NO_CN,renewable_capacity_GW,8.560072217769084,8.57874822111819,0.01867600334910513,0.21817576854477108
South Africa,2025,S2_CAPACITY,renewable_capacity_GW,8.560072217769084,10.687549993529052,2.127477775759967,24.85350265321042
Australia_Oceania,2030,S1_NO_CN,renewable_capacity_GW,221.6313928787267,63.15261514106592,-158.47877773766078,-71.50556411671245
Australia_Oceania,2030,S2_CAPACITY,renewable_capacity_GW,221.6313928787267,81.14115997987837,-140.49023289884832,-63.38913954113099
China,2030,S1_NO_CN,renewable_capacity_GW,6262.761725945997,6287.036775230102,24.27504928410508,0.38760933828179944
China,2030,S2_CAPACITY,renewable_capacity_GW,6262.761725945997,7899.761599911152,1636.9998739651555,26.138626146085496
Japan,2030,S1_NO_CN,renewable_capacity_GW,138.74978811022788,60.62966144451645,-78.12012666571144,-56.30287997531929
Japan,2030,S2_CAPACITY,renewable_capacity_GW,138.74978811022788,67.00664339010422,-71.74314472012367,-51.706849932720836
South Korea,2030,S1_NO_CN,renewable_capacity_GW,86.22356256538093,21.22201913590268,-65.00154342947825,-75.38721608746957
South Korea,2030,S2_CAPACITY,renewable_capacity_GW,86.22356256538093,23.52082301776495,-62.70273954761598,-72.7211190097489
Rest of World,2030,S1_NO_CN,renewable_capacity_GW,86.80799681388284,87.09860140624095,0.29060459235810754,0.33476707564300384
Rest of World,2030,S2_CAPACITY,renewable_capacity_GW,86.80799681388284,110.23351808327656,23.425521269393727,26.98544158278213
Southeast Asia,2030,S1_NO_CN,renewable_capacity_GW,222.58146118336063,223.81683089034556,1.235369706984926,0.5550191378999167
Southeast Asia,2030,S2_CAPACITY,renewable_capacity_GW,222.58146118336063,266.9841864673759,44.40272528401525,19.948977353256154
"Central, Western and South Asia",2030,S1_NO_CN,renewable_capacity_GW,282.84317804621963,277.20380953708974,-5.639368509129895,-1.9938145753009326
"Central, Western and South Asia",2030,S2_CAPACITY,renewable_capacity_GW,282.84317804621963,321.1245867856512,38.28140873943158,13.534499578128763
India,2030,S1_NO_CN,renewable_capacity_GW,317.09923177414487,116.07280247951304,-201.02642929463184,-63.39543245497791
India,2030,S2_CAPACITY,renewable_capacity_GW,317.09923177414487,133.12845218473942,-183.97077958940545,-58.01678501713916
Canada,2030,S1_NO_CN,renewable_capacity_GW,161.63844730038988,144.58002682471746,-17.05842047567242,-10.553442426956098
Canada,2030,S2_CAPACITY,renewable_capacity_GW,161.63844730038988,164.53402877761886,2.8955814772289727,1.7913940189290525
United States,2030,S1_NO_CN,renewable_capacity_GW,652.7827194086657,420.1758273974561,-232.6068920112096,-35.63312647459794
United States,2030,S2_CAPACITY,renewable_capacity_GW,652.7827194086657,485.5125137352882,-167.27020567337746,-25.62417795386833
Rest of America,2030,S1_NO_CN,renewable_capacity_GW,181.7596352422981,183.567648793998,1.8080135516999007,0.9947277619091248
Rest of America,2030,S2_CAPACITY,renewable_capacity_GW,181.7596352422981,214.03715765957796,32.27752241727987,17.758355629538823
Brazil,2030,S1_NO_CN,renewable_capacity_GW,455.1441487247072,125.60946492195583,-329.5346838027514,-72.40226744122545
Brazil,2030,S2_CAPACITY,renewable_capacity_GW,455.1441487247072,132.85395849750932,-322.29019022719785,-70.81057531558739
"EU, UK and EFTA",2030,S1_NO_CN,renewable_capacity_GW,1761.1074984782358,866.1794402900414,-894.9280581881944,-50.81620849161663
"EU, UK and EFTA",2030,S2_CAPACITY,renewable_capacity_GW,1761.1074984782358,899.5848234512923,-861.5226750269435,-48.91936896364253
Eastern Europe,2030,S1_NO_CN,renewable_capacity_GW,45.12072917287546,45.71814213103761,0.5974129581621526,1.3240321446783938
Eastern Europe,2030,S2_CAPACITY,renewable_capacity_GW,45.12072917287546,53.27809551378573,8.157366340910272,18.07897720281992
Russia,2030,S1_NO_CN,renewable_capacity_GW,25.716737810023822,25.79516896835618,0.07843115833235714,0.30498097741536406
Russia,2030,S2_CAPACITY,renewable_capacity_GW,25.716737810023822,30.411319938397444,4.6945821283736215,18.254967496475295
North Africa,2030,S1_NO_CN,renewable_capacity_GW,35.68638700517524,35.97421550792228,0.28782850274703975,0.8065498552859914
North Africa,2030,S2_CAPACITY,renewable_capacity_GW,35.68638700517524,43.46494477348988,7.778557768314641,21.79698877105882
Sub Saharan,2030,S1_NO_CN,renewable_capacity_GW,42.588096238011566,42.85068386393801,0.262587625926443,0.6165751679974677
Sub Saharan,2030,S2_CAPACITY,renewable_capacity_GW,42.588096238011566,49.9449306087279,7.356834370716335,17.274391251492638
South Africa,2030,S1_NO_CN,renewable_capacity_GW,19.757263354102975,19.823127770963275,0.06586441686030042,0.333368117232807
South Africa,2030,S2_CAPACITY,renewable_capacity_GW,19.757263354102975,23.43388696668125,3.6766236125782754,18.608972035667858
Australia_Oceania,2035,S1_NO_CN,renewable_capacity_GW,252.61394771684024,70.51533305579805,-182.09861466104218,-72.08573252066033
Australia_Oceania,2035,S2_CAPACITY,renewable_capacity_GW,252.61394771684024,86.96364177846515,-165.65030593837508,-65.57448922972996
China,2035,S1_NO_CN,renewable_capacity_GW,7668.982421030725,7694.031224120858,25.048803090132424,0.3266248599219741
China,2035,S2_CAPACITY,renewable_capacity_GW,7668.982421030725,9474.928249252562,1805.9458282218366,23.548702149445198
Japan,2035,S1_NO_CN,renewable_capacity_GW,127.53540163038645,55.3097395576912,-72.22566207269524,-56.63185370444376
Japan,2035,S2_CAPACITY,renewable_capacity_GW,127.53540163038645,61.45366220518402,-66.08173942520243,-51.81442844922039
South Korea,2035,S1_NO_CN,renewable_capacity_GW,92.71935944285477,22.88869293467051,-69.83066650818427,-75.31400877636847
South Korea,2035,S2_CAPACITY,renewable_capacity_GW,92.71935944285477,25.35513146841065,-67.36422797444412,-72.65389707093733
Rest of World,2035,S1_NO_CN,renewable_capacity_GW,91.1141457059314,91.42607037382528,0.3119246678938765,0.34234494048882974
Rest of World,2035,S2_CAPACITY,renewable_capacity_GW,91.1141457059314,114.18646917725894,23.072323471327536,25.3224384562556
Southeast Asia,2035,S1_NO_CN,renewable_capacity_GW,250.06656843701103,251.46659400973397,1.4000255727229387,0.5598611527616454
Southeast Asia,2035,S2_CAPACITY,renewable_capacity_GW,250.06656843701103,296.18744407426846,46.12087563725743,18.44343925120673
"Central, Western and South Asia",2035,S1_NO_CN,renewable_capacity_GW,296.11189232456456,290.52154805624207,-5.590344268322497,-1.8879161604880732
"Central, Western and South Asia",2035,S2_CAPACITY,renewable_capacity_GW,296.11189232456456,320.0715813026138,23.959688978049257,8.091430840537583
India,2035,S1_NO_CN,renewable_capacity_GW,371.8885445333309,141.15117829962458,-230.73736623370633,-62.04476304137039
India,2035,S2_CAPACITY,renewable_capacity_GW,371.8885445333309,160.32619479220975,-211.56234974112115,-56.888643882968445
Canada,2035,S1_NO_CN,renewable_capacity_GW,171.2952870006756,153.40297518579877,-17.89231181487682,-10.445303036741608
Canada,2035,S2_CAPACITY,renewable_capacity_GW,171.2952870006756,172.6543629308907,1.3590759302151127,0.7934111638516667
United States,2035,S1_NO_CN,renewable_capacity_GW,673.5470356815655,432.6320068885108,-240.91502879305472,-35.76810764956773
United States,2035,S2_CAPACITY,renewable_capacity_GW,673.5470356815655,493.63092324555424,-179.91611243601125,-26.711736954488007
Rest of America,2035,S1_NO_CN,renewable_capacity_GW,174.33516761701367,176.1470454125272,1.8118777955135386,1.0393071118582011
Rest of America,2035,S2_CAPACITY,renewable_capacity_GW,174.33516761701367,203.1176839231717,28.782516306158044,16.50987388235322
Brazil,2035,S1_NO_CN,renewable_capacity_GW,424.1095475040734,114.9573885515304,-309.152158952543,-72.89441154341702
Brazil,2035,S2_CAPACITY,renewable_capacity_GW,424.1095475040734,121.197871958422,-302.9116755456514,-71.42297958824943
"EU, UK and EFTA",2035,S1_NO_CN,renewable_capacity_GW,1796.9512030380754,864.7589858719189,-932.1922171661565,-51.87632338541607
"EU, UK and EFTA",2035,S2_CAPACITY,renewable_capacity_GW,1796.9512030380754,894.8687340398653,-902.0824689982101,-50.200721503904745
Eastern Europe,2035,S1_NO_CN,renewable_capacity_GW,43.43773662100064,44.02301927128107,0.5852826502804334,1.3474059557639786
Eastern Europe,2035,S2_CAPACITY,renewable_capacity_GW,43.43773662100064,51.33238858750373,7.8946519665030905,18.17463933580347
Russia,2035,S1_NO_CN,renewable_capacity_GW,25.12027827906556,25.234961402513896,0.1146831234483372,0.45653603902911566
Russia,2035,S2_CAPACITY,renewable_capacity_GW,25.12027827906556,28.561010762653662,3.4407324835881035,13.697031718217472
North Africa,2035,S1_NO_CN,renewable_capacity_GW,40.15780696101515,40.53112120168304,0.3733142406678951,0.9296180965018964
North Africa,2035,S2_CAPACITY,renewable_capacity_GW,40.15780696101515,47.70548219314437,7.547675232129222,18.7950383830881
Sub Saharan,2035,S1_NO_CN,renewable_capacity_GW,44.85127688327668,45.15051481664665,0.29923793336996596,0.6671781812337662
Sub Saharan,2035,S2_CAPACITY,renewable_capacity_GW,44.85127688327668,52.0671045122202,7.215827628943515,16.088343811754488
South Africa,2035,S1_NO_CN,renewable_capacity_GW,20.548259903045583,20.623541086701422,0.07528118365583936,0.36636281617540506
South Africa,2035,S2_CAPACITY,renewable_capacity_GW,20.548259903045583,23.754845075352904,3.206585172307321,15.605142174749567
Australia_Oceania,2040,S1_NO_CN,renewable_capacity_GW,251.58675007052767,69.34767833772955,-182.23907173279812,-72.43587815404061
Australia_Oceania,2040,S2_CAPACITY,renewable_capacity_GW,251.58675007052767,84.6170738474349,-166.9696762230928,-66.36664139756404
China,2040,S1_NO_CN,renewable_capacity_GW,8492.157385667595,8519.144003703494,26.986618035898573,0.31778282961929666
China,2040,S2_CAPACITY,renewable_capacity_GW,8492.157385667595,10509.699487036589,2017.5421013689938,23.757709728437735
Japan,2040,S1_NO_CN,renewable_capacity_GW,116.65355087401896,50.3470293382994,-66.30652153571955,-56.840551392497154
Japan,2040,S2_CAPACITY,renewable_capacity_GW,116.65355087401896,56.04629654257612,-60.60725433144284,-51.954915968992815
South Korea,2040,S1_NO_CN,renewable_capacity_GW,96.58071178771054,23.953529471955445,-72.62718231575509,-75.19843348783081
South Korea,2040,S2_CAPACITY,renewable_capacity_GW,96.58071178771054,26.60363796429784,-69.9770738234127,-72.4545020720348
Rest of World,2040,S1_NO_CN,renewable_capacity_GW,95.97181723991986,96.3155289642222,0.343711724302338,0.3581381849247403
Rest of World,2040,S2_CAPACITY,renewable_capacity_GW,95.97181723991986,119.09980097363818,23.127983733718324,24.09872439520521
Southeast Asia,2040,S1_NO_CN,renewable_capacity_GW,286.28475245481417,287.94474688999145,1.659994435177282,0.5798403236439522
Southeast Asia,2040,S2_CAPACITY,renewable_capacity_GW,286.28475245481417,337.8944376546567,51.609685199842545,18.02739571608459
"Central, Western and South Asia",2040,S1_NO_CN,renewable_capacity_GW,318.49184695247584,312.79107344433623,-5.700773508139605,-1.7899276112365454
"Central, Western and South Asia",2040,S2_CAPACITY,renewable_capacity_GW,318.49184695247584,329.9094423336684,11.417595381192541,3.584894084556027
India,2040,S1_NO_CN,renewable_capacity_GW,431.20773577733854,179.52183523955554,-251.685900537783,-58.36766821542953
India,2040,S2_CAPACITY,renewable_capacity_GW,431.20773577733854,202.95817571573676,-228.24956006160178,-52.93262182556538
Canada,2040,S1_NO_CN,renewable_capacity_GW,178.4258088048839,160.10243054067595,-18.323378264207946,-10.269466276734285
Canada,2040,S2_CAPACITY,renewable_capacity_GW,178.4258088048839,178.4264390491634,0.000630244279506087,0.00035322484102918403
