grid,year,region,technology,GDP,GDP_target,capacity_proxy_GW,target_GW,preference,macro_tfp
fiveyear_2050,2017,India,Biomass,2597.7972109938078,2597.79721099279,7.1322308457631305,7.132230845758084,0.27615491365252653,0.9999876184984722
fiveyear_2050,2017,Canada,Solar,1554.7002160047832,1554.7002160099269,2.4930000000075427,2.493,0.0044277925586509274,1.0000085574389852
fiveyear_2050,2017,Canada,Wind,1554.7002160047832,1554.7002160099269,12.250000000039336,12.25,0.0175648360737911,1.0000085574389852
fiveyear_2050,2017,Canada,Hydro,1554.7002160047832,1554.7002160099269,81.86724035883826,81.8672403585881,0.5601688395813184,1.0000085574389852
fiveyear_2050,2017,Canada,Biomass,1554.7002160047832,1554.7002160099269,1.5387596414074536,1.538759641411898,0.16167430528942495,1.0000085574389852
fiveyear_2050,2017,United States,Solar,19186.531766115113,19186.53176612059,43.11465999994193,43.11466,0.06131137403866068,1.0001449444016095
fiveyear_2050,2017,United States,Wind,19186.531766115113,19186.53176612059,87.59749999983836,87.5975,0.07823773649826016,1.0001449444016095
fiveyear_2050,2017,United States,Hydro,19186.531766115113,19186.53176612059,85.66547248178475,85.66547248192082,0.08294340568089127,1.0001449444016095
fiveyear_2050,2017,United States,Biomass,19186.531766115113,19186.53176612059,13.300067518025411,13.300067518079183,0.054136136141727166,1.0001449444016095
fiveyear_2050,2017,Rest of America,Solar,3651.581501987735,3651.581501987016,5.0154799999924125,5.015479999999999,0.12412868054846102,0.9999976668435157
fiveyear_2050,2017,Rest of America,Wind,3651.581501987735,3651.581501987016,9.193469999987279,9.19347,0.07102383248412952,0.9999976668435157
fiveyear_2050,2017,Rest of America,Hydro,3651.581501987735,3651.581501987016,90.4742376257789,90.47423762590572,0.2816581666198777,0.9999976668435157
fiveyear_2050,2017,Rest of America,Biomass,3651.581501987735,3651.581501987016,3.3318423740931333,3.3318423740942733,0.43693951385598423,0.9999976668435157
fiveyear_2050,2017,Brazil,Solar,1910.4391710430486,1910.4391710493244,1.2097,1.2097,0.001729701619360662,1.0000010911296826
