scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2017,Rest of World,Coal,0.4350712699486298,3.857798847180518,0.036737945893460085,3.602886977876891,4.292870117129148
A,2017,Rest of World,Oil,1.4833217385335071e-5,0.0014973869633129865,0.5246965137020568,6.506728867970048e-5,0.0015122201806983216
A,2017,Rest of World,Gas,0.014905155393982081,0.042895827908096325,0.01236131173743535,0.12511337951456014,0.057800983302078404
A,2017,Rest of World,Oil_pct,0.5409966891713769,2.8101748017400787,0.1302103099650266,0.5932395212211619,3.3511714909114554
A,2017,Rest of World,Electricity,0.720806300875226,2.541429750514392,0.0011400395507227491,0.2592897654591523,3.262236051389618
A,2017,Southeast Asia,Coal,1.8719969906468812,38.68353572289866,0.05551177891722159,98.25570042792512,40.555532713545546
A,2017,Southeast Asia,Oil,0.00013432409124267044,1.870145036666229,201.25792696289272,0.01822407808841222,1.8702793607574717
A,2017,Southeast Asia,Gas,0.4850095141852733,45.35139693983289,29.903852653056603,69.46067186178597,45.83640645401816
A,2017,Southeast Asia,Oil_pct,54.94267833886997,182.31831732861036,29.87696174419988,10.408754056017422,237.26099566748033
A,2017,Southeast Asia,Electricity,25.670917604092814,57.62231703364527,0.04140803549508788,3.1349583567534873,83.29323463773808
A,2017,"Central, Western and South Asia",Coal,8.19022479291279,30.73316192179116,9.873408858577497,55.050930403078276,38.92338671470395
A,2017,"Central, Western and South Asia",Oil,0.01517418592694193,1.679445184675793,440.45556758303275,30.53108344135037,1.6946193706027348
A,2017,"Central, Western and South Asia",Gas,81.58466744108982,205.532228927981,211.16126976396689,272.2228291989274,287.11689636907084
A,2017,"Central, Western and South Asia",Oil_pct,96.40578748016497,278.9704924023918,47.94865629057071,65.83660107252842,375.3762798825568
A,2017,"Central, Western and South Asia",Electricity,65.01620119618974,108.29516551273197,4.369316855859003,8.546143404513725,173.3113667089217
A,2017,India,Coal,3.0106539347241217,87.855103004605,34.20775237464744,267.15022351808886,90.86575693932912
A,2017,India,Oil,6.102983691935918e-5,0.20955891389115178,255.5518383787707,0.0007017240293508155,0.20961994372807113
A,2017,India,Gas,1.628827578061875,31.472422266540267,10.468365422680042,15.12638100597332,33.101249844602144
A,2017,India,Oil_pct,58.20911553394173,151.36267433713388,52.889064404756304,14.824581802372474,209.57178987107562
A,2017,India,Electricity,31.133892575250247,90.33450307563076,0.4761186879343903,8.481888153090935,121.468395650881
A,2017,Canada,Coal,0.020420242428034092,1.1221357504386886,2.074385566013093,14.188374750884208,1.1425559928667228
A,2017,Canada,Oil,0.009705657534707587,0.056514975732937164,63.78886990704913,0.005845918109328748,0.06622063326764475
A,2017,Canada,Gas,15.506067543676412,36.836590714871605,44.1668951831074,16.139506656659584,52.34265825854801
A,2017,Canada,Oil_pct,24.879457269414555,75.07380314430358,29.47524560451885,1.8945240750556165,99.95326041371814
