year,target,target_name,iso3,country_name,excluded_target_receiver,TIC,X,B,Q_global,Q_cf,Q_ratio,beta_B,p_beta_B,B_fitted,B_cf,B_deployment_gap,B_cf_fitted,B_fitted_gap,X_cf,equipment_gap_inclusive,equipment_gap_target_origin,equipment_gap_other_origins,TIC_cf,total_deployment_gap,deployment_gap_pct_of_TIC,balance_gap_pct_of_TIC,cf_Q_below_balance_fit_range,annual_cost_interpolated,tfp_start_year,technology,region,alpha,cost_actual,cost_cf,annual_cost_reduction_actual,tfp_growth_factor_actual,tfp_growth_rate_actual,tfp_raw_actual,annual_cost_reduction_cf,tfp_growth_factor_cf,tfp_growth_rate_cf,tfp_raw_cf,tfp_actual,tfp_cf,tfp_multiplier,capacity_weight_MW,B_cf_fixed,TIC_cf_equipment_only,scenario_scope
2021,CHN,中国,CHN,China,True,713.5143162473101,327.2604837903864,386.2538324569237,854.92824,549.2222399999999,0.6424191111057461,-0.5260812937466695,2.169920417398684e-06,556.7712366893907,487.5014580015061,101.24762554458238,702.7161075214703,145.9448708320797,410.00785268735706,82.74736889697067,82.74736889697067,0.0,897.5093106888629,183.99499444155305,25.787148239612737,14.18999216120691,False,False,2010,pv,China,1.0,713.5143162473101,897.5093106888629,0.06829515288039878,1.0733012746381385,0.07330127463813851,6.014501467659919,0.06770385980309679,1.0726205514363683,0.07262055143636825,4.817999988592907,1.9310987520576286,1.9310987520576286,1.0,305990.0,,,
2022,CHN,中国,CHN,China,True,759.3280240727835,315.87717213559927,443.45085193718455,1045.85862,654.1026199999999,0.625421646378934,-0.5260812937466695,2.169920417398684e-06,500.751074096113,567.6427738244384,124.1919218872539,640.9903768450728,140.23930274895974,401.1891398885848,85.31196775298554,85.31196775298554,0.0,968.8319137130229,209.50388964023944,27.59069637869152,16.355503543926854,False,False,2010,pv,China,1.0,759.3280240727835,968.8319137130229,-0.06420853342709099,0.9396654589675963,-0.060334541032403655,5.651619282069939,-0.07946725696852996,0.9263828926208489,-0.07361710737915106,4.463312766079914,1.814586795163984,1.814586795163984,1.0,392040.0,,,
2023,CHN,中国,CHN,China,True,687.158676448271,195.68035971721693,491.47831673105406,1408.5874199999998,799.9514199999999,0.5679103821614423,-0.5260812937466695,2.169920417398684e-06,428.14796416612097,661.8707039654909,170.3923872344368,576.5841234438267,148.4361592777057,261.04705569887614,65.3666959816592,65.3666959816592,0.0,922.9177596643667,235.759083216096,34.30926382748568,24.796658046311357,False,False,2010,pv,China,1.0,687.158676448271,922.9177596643667,0.09504370355965541,1.1050257387384461,0.10502573873844612,6.245184772237781,0.04739124857344079,1.0497489116097989,0.049748911609798885,4.685357718366511,2.005165113831111,2.005165113831111,1.0,608920.0,,,
2024,CHN,中国,CHN,China,True,590.5861539927797,109.4301787373887,481.1559752553909,1864.01976,978.62376,0.5250071812543446,-0.5260812937466695,2.169920417398684e-06,369.4769117625477,675.3077191700862,194.1517439146953,518.5649215640241,149.08800980147635,151.94515770840175,42.51497897101305,42.51497897101305,0.0,827.2528768784878,236.6667228857084,40.07319191038837,32.87441512167063,False,False,2010,pv,China,1.0,590.5861539927797,827.2528768784878,0.14053889700505173,1.163519787591688,0.16351978759168806,7.266396059664948,0.10365482924574876,1.1156416441207866,0.11564164412078659,5.227180188212432,2.333049287331037,2.333049287331037,1.0,885680.0,,,
2010,CHN,中国,DEU,Germany,False,4412.429498946076,2627.848413445465,1784.581085500608,39.73239,39.15239,0.9854023379917494,-0.384829060580243,1.387508631691256e-05,1682.3518379719396,1794.708676654146,10.127591153538106,1691.899272790013,9.547434818073045,2641.1045583841005,13.25614493863543,7.311605286432498,5.944539652202932,4435.813235038246,23.38373609217353,0.529951494924935,0.2295241466397847,True,False,2010,pv,"EU, UK and EFTA",1.0,4412.429498946076,4435.813235038246,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.30065008642445656,0.30065008642445656,1.0,18004.0,,,
2011,CHN,中国,DEU,Germany,False,3509.4585583491075,2010.878264542421,1498.5802938066893,70.26885,67.62285,0.962344623542295,-0.384829060580243,1.387508631691256e-05,1350.909215976013,1520.879750350667,22.299456543978067,1371.0112695536657,20.10205357765267,2037.8897780923007,27.01151354988013,16.222905008928844,10.788608540951287,3558.7695284429683,49.3109700938582,1.4050876872885671,0.6354101686406005,False,False,2010,pv,"EU, UK and EFTA",1.0,3509.4585583491075,3558.7695284429683,0.20464257634317917,1.257296367967866,0.2572963679678659,1.257296367967866,0.19771880828244914,1.2464457727834377,0.2464457727834377,1.2464457727834377,0.3780062616906942,0.3747440293107391,0.9913698985689702,25914.0,,,
2012,CHN,中国,DEU,Germany,False,2788.468001908776,1256.0313677696013,1532.4366341391735,99.31435,93.09835,0.9374108575447556,-0.384829060580243,1.387508631691256e-05,1182.512994802188,1571.0307486170918,38.59411447791831,1212.2943514183837,29.781356616195808,1285.003615329025,28.97224755942377,18.78868679892461,10.183560760499162,2856.034363946117,67.56636203734209,2.4230639186496403,1.3840615869179669,False,False,2010,pv,"EU, UK and EFTA",1.0,2788.468001908776,2856.034363946117,0.20544210579864897,1.2585615312590266,0.2585615312590266,1.5823848421160498,0.19746576980620367,1.2460527693111851,0.24605276931118514,1.5531372069730227,0.4757441395389404,0.46695083550547833,0.9815167370385603,34075.0,,,
2013,CHN,中国,DEU,Germany,False,2385.848994120309,1013.182167446418,1372.6668266738902,134.44763,117.28163,0.8723220334936361,-0.384829060580243,1.387508631691256e-05,1052.4102424059756,1446.753072202188,74.0862455282977,1109.2114428868756,56.80120048089998,1059.8855635863476,46.703396139929566,28.59991412192645,18.10348201800312,2506.638635788535,120.78964166822726,5.062753005990804,3.105236153288662,False,False,2010,pv,"EU, UK and EFTA",1.0,2385.848994120309,2506.638635788535,0.14438717156261582,1.168752929787544,0.16875292978754408,1.8494169202745336,0.12233596786098544,1.1393881523922453,0.13938815239224533,1.7696261326646447,0.5560273569153907,0.5320382497246022,0.9568562465633523,36708.0,,,
2014,CHN,中国,DEU,Germany,False,1905.6109817322053,1083.4459548018406,822.165026930365,172.65223999999998,144.88624,0.8391796133082317,-0.384829060580243,1.387508631691256e-05,955.8402024343388,879.5526404188353,57.387613488470265,1022.5584235910372,66.71822115669852,1131.2853409639913,47.83938616215084,21.40986840694916,26.42951775520168,2010.8379813828267,105.22699965062112,5.521955984687361,3.0115072823680293,False,False,2010,pv,"EU, UK and EFTA",1.0,1905.6109817322053,2010.8379813828267,0.20128600492805837,1.2520126179959175,0.25201261799591745,2.3154933201188657,0.19779502610664101,1.2465641981084685,0.24656419810846852,2.205952581016893,0.6961532668089888,0.6632198341309818,0.9526922672804992,37898.0,,,
2015,CHN,中国,DEU,Germany,False,1524.0657237487346,953.8836222345814,570.1821015141539,219.86211,176.96611,0.8048958958867447,-0.384829060580243,1.387508631691256e-05,870.9367987615078,619.8515307329216,49.66942921876762,946.8054266353536,75.86862787384587,1000.5948905060516,46.71126827147032,18.03157514531013,28.67969312616019,1620.4464212389728,96.38069749023794,6.323920024470527,3.2590083514637427,False,False,2010,pv,"EU, UK and EFTA",1.0,1524.0657237487346,1620.4464212389728,0.20022200839577708,1.250346984410217,0.2503469844102171,2.895170090232625,0.19414371707629408,1.240916055617171,0.240916055617171,2.737401975714001,0.8704331378419404,0.8230001405768924,0.9455064436279984,39222.0,,,
2016,CHN,中国,DEU,Germany,False,1383.628851008505,804.9002929966426,578.7285580118624,291.30835,214.17235,0.735208414039625,-0.384829060580243,1.387508631691256e-05,781.555009957474,651.4544386822843,72.72588067042182,879.7690614409547,98.21405148348072,871.4094493733162,66.50915637667353,28.56214876014698,37.94700761652655,1522.8638880556002,139.23503704709535,10.063033662937077,5.2561697175809154,False,False,2010,pv,"EU, UK and EFTA",1.0,1383.628851008505,1522.8638880556002,0.09214620508280824,1.1014989479569375,0.10149894795693748,3.1890268085476285,0.060219536977200505,1.0640783026958283,0.06407830269582826,2.912810048113961,0.9587811855997533,0.8757365927034878,0.9133852497905265,40677.0,,,
2017,CHN,中国,DEU,Germany,False,1326.5973101999589,711.6537367109745,614.9435734889839,384.35013,254.20964,0.6614012072794148,-0.384829060580243,1.387508631691256e-05,702.4834546982947,720.9838871912686,106.04031370228472,823.6190663516237,121.13561165332897,790.8160913375964,79.16235462662188,34.743444959776035,44.41890966684584,1511.799978528865,185.2026683289066,13.96072997471938,7.993406355263998,False,False,2010,pv,"EU, UK and EFTA",1.0,1326.5973101999589,1511.799978528865,0.04121881440024677,1.0429908461068338,0.04299084610683379,3.326125769304467,0.0072651992167610535,1.007318368622747,0.007318368622746929,2.9341270657741005,1.0,0.8821455559053204,0.8821455559053204,42291.0,,,
2018,CHN,中国,DEU,Germany,False,1325.5787006452415,616.0057544065205,709.5729462387208,478.49221,304.14615000000003,0.6356344860870359,-0.384829060580243,1.387508631691256e-05,645.6846266953398,844.7506612158865,135.1777149771657,768.6912504613988,123.00662376605896,695.7653896997872,79.75963529326667,30.240227592023345,49.51940770124333,1540.516050915674,214.9373502704324,16.214604999749092,10.197637825001738,False,False,2010,pv,"EU, UK and EFTA",1.0,1325.5787006452415,1540.516050915674,0.0007678362882884704,1.0007684263138972,0.0007684263138971748,3.328681651868932,-0.0189946241530925,0.9813594461610833,-0.018640553838916718,2.879433312234316,1.0007684263138972,0.8657018741767062,0.865037156862874,45156.0,,,
2019,CHN,中国,DEU,Germany,False,1070.3503827217517,423.1180966761029,647.2322860456493,580.10487,376.20887,0.6485187238645316,-0.384829060580243,1.387508631691256e-05,599.5653979502181,764.6062669724488,117.3739809267995,708.2951061255213,108.72970817530324,489.96786431581165,66.8497676397088,34.7246222191059,32.1251454206029,1254.5741312882606,184.2237485665083,17.21153666503607,10.96594001567354,False,False,2010,pv,"EU, UK and EFTA",1.0,1070.3503827217517,1254.5741312882606,0.19254105229606844,1.2384530542928194,0.23845305429281938,4.122415958525546,0.18561437218226395,1.2279195086971813,0.22791950869718125,3.5357123380850584,1.2394047142082643,1.06301222001729,0.8576796649481405,48912.0,,,
2020,CHN,中国,DEU,Germany,False,823.3332704010521,365.0103114181135,458.3229589829388,710.6335,457.9075,0.6443652037231569,-0.384829060580243,1.387508631691256e-05,554.5210651142627,542.779123550747,84.45616456780823,656.7038631035508,102.18279798928812,429.4827473346223,64.4724359165088,36.12122540198609,28.351210514522712,972.2618708853689,148.92860048431703,18.08849536856111,10.25783453724261,False,False,2010,pv,"EU, UK and EFTA",1.0,823.3332704010521,972.2618708853689,0.23078154248197635,1.3000208071275627,0.30002080712756274,5.359226521717925,0.2250263682011353,1.2903664834102875,0.2903664834102875,4.562364696045182,1.611251916922734,1.3716753401658734,0.85131029217677,53669.0,,,
2021,CHN,中国,DEU,Germany,False,787.7903462895192,428.96000488799183,358.8303414015276,854.92824,549.2222399999999,0.6424191111057461,-0.384829060580243,1.387508631691256e-05,516.4430505354707,425.447722191607,66.61738079007938,612.3214626550686,95.8784121195979,506.9496155356659,77.98961064767408,49.40980714146708,28.579803506207007,932.3973377272725,144.60699143775346,18.35602481280079,8.456232182057857,False,False,2010,pv,"EU, UK and EFTA",1.0,787.7903462895192,932.3973377272725,0.04316954675500928,1.0451172374464088,0.04511723744640883,5.6010200172273645,0.04100184770363835,1.0427548766444,0.04275487664439992,4.757428035831359,1.6839471522445182,1.4303211501308306,0.8493860084767911,60036.0,,,
2022,CHN,中国,DEU,Germany,False,1057.3411736767584,374.06262760044416,683.2785460763148,1045.85862,654.1026199999999,0.625421646378934,-0.384829060580243,1.387508631691256e-05,477.8958126311356,818.5333388091003,135.25479273278552,572.4951520315432,94.5993394004076,458.5432277204361,84.48060011999195,65.39080896765823,19.08979115233372,1277.0765665295362,219.7353928527775,20.781881792106685,12.791972553424316,False,False,2010,pv,"EU, UK and EFTA",1.0,1057.3411736767584,1277.0765665295362,-0.3421606124736354,0.745067312143049,-0.254932687856951,4.173136929495007,-0.36966989807416506,0.7301029258261846,-0.26989707417381537,3.473412128367994,1.254653978513765,1.0442816565815929,0.8323264218383347,61188.0,,,
2023,CHN,中国,DEU,Germany,False,748.2274007844401,239.9787173434112,508.24868344102856,1408.5874199999998,799.9514199999999,0.5679103821614423,-0.384829060580243,1.387508631691256e-05,426.15801592538486,631.8827984824802,123.63411504145164,529.8231524684667,103.6651365430818,306.4108530117724,66.43213566836113,51.60170586816994,14.83042980019119,938.2936514942523,190.0662507098128,25.402203997146827,16.52360163659256,False,False,2010,pv,"EU, UK and EFTA",1.0,748.2274007844401,938.2936514942523,0.29235007638775456,1.4131281112777268,0.41312811127772675,5.897177107280611,0.2652800340358046,1.361062780821084,0.361062780821084,4.727531970374222,1.7729868069642423,1.4213328954673912,0.8016601645790231,75519.0,,,
2024,CHN,中国,DEU,Germany,False,592.9665484018224,139.3238184896545,453.6427299121676,1864.01976,978.62376,0.5250071812543446,-0.384829060580243,1.387508631691256e-05,382.60423905278026,581.3029160597041,127.66018614753648,490.2733917972127,107.66915274443244,184.1413492830923,44.81753079343778,34.763237782006286,10.054293011431495,765.444265342796,172.47771694097426,29.08725920641568,21.52907048325227,False,False,2010,pv,"EU, UK and EFTA",1.0,592.9665484018224,765.444265342796,0.20750490054205784,1.2618374557571257,0.2618374557571257,7.441278957200133,0.18421672775488784,1.2258157699751628,0.22581576997516284,5.795083242346475,2.2372211615907096,1.7422922776483876,0.778775164279951,91204.0,,,
2010,CHN,中国,ESP,Spain,False,5563.901030792681,2790.4267182965964,2773.4743124960846,39.73239,39.15239,0.9854023379917494,-0.4691205152601589,4.339125827758824e-05,2402.431447182071,2792.673375315519,19.199062819434403,2419.0620076549108,16.630560472839534,2797.9291738937577,7.502455597161412,4.661260524688149,2.841195072473263,5590.602549209274,26.70151841659581,0.4799064230082411,0.3450647794268752,True,False,2010,pv,"EU, UK and EFTA",1.0,5563.901030792681,5590.602549209274,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.20480537084909556,0.20480537084909556,1.0,3880.06,,,
2011,CHN,中国,ESP,Spain,False,3886.646798518195,2101.053419464471,1785.5933790537229,70.26885,67.62285,0.962344623542295,-0.4691205152601589,4.339125827758824e-05,1838.6041960866412,1818.0361436643304,32.44276461060758,1872.010123687765,33.405927601123494,2117.3395031124755,16.286083648004603,11.486198881886452,4.799884766118151,3935.375646776807,48.72884825861219,1.253750360778611,0.8347237681328946,False,False,2010,pv,"EU, UK and EFTA",1.0,3886.646798518195,3935.375646776807,0.30145292358579756,1.4315427460282597,0.4315427460282597,1.4315427460282597,0.2960730776088849,1.4206020088039495,0.4206020088039495,1.4206020088039495,0.29318764298665034,0.290946921242063,0.9923573799981421,4288.05,,,
2012,CHN,中国,ESP,Spain,False,3201.4696006962126,1325.3592285047669,1876.110372191445,99.31435,93.09835,0.9374108575447556,-0.4691205152601589,4.339125827758824e-05,1563.1594637564535,1933.867019796666,57.756647605220905,1611.2818192623772,48.12235550592368,1347.368575786378,22.009347281611195,15.524865932414308,6.484481349196887,3281.235595583043,79.7659948868321,2.49154309850344,1.8040667196296591,False,False,2010,pv,"EU, UK and EFTA",1.0,3201.4696006962126,3281.235595583043,0.17629006013183646,1.2140195857780374,0.21401958577803737,1.737920931556782,0.1662204856427174,1.1993578431473555,0.1993578431473555,1.7038101612499055,0.3559355408938924,0.3489494719312442,0.9803726569560784,4574.7,,,
2013,CHN,中国,ESP,Spain,False,2750.8593471236923,1081.6661395939673,1669.1932075297243,134.44763,117.28163,0.8723220334936361,-0.4691205152601589,4.339125827758824e-05,1356.1091112973038,1779.6570489593148,110.4638414295905,1445.8536784066214,89.74456710931759,1118.6003770759498,36.93423748198268,22.954636510349765,13.979600971632912,2898.257426035266,147.39807891157318,5.358255741635541,4.015612122993198,False,False,2010,pv,"EU, UK and EFTA",1.0,2750.8593471236923,2898.257426035266,0.14075106428451722,1.1638070859724907,0.16380708597249072,2.022604695005695,0.11671766881455092,1.1321408395636134,0.13214083956361344,1.9289530664144836,0.4142403046417632,0.3950599481175184,0.9536975125082721,4695.71,,,
2014,CHN,中国,ESP,Spain,False,2758.289754469834,1106.9768064771708,1651.3129479926622,172.65223999999998,144.88624,0.8391796133082317,-0.4691205152601589,4.339125827758824e-05,1205.9774897867146,1792.8774428779234,141.56449488526118,1309.3640673534826,103.38657756676798,1144.7586212664455,37.78181478927458,19.538537598031887,18.243277191242697,2937.63606414437,179.34630967453575,6.502083741706377,5.13232863428705,False,False,2010,pv,"EU, UK and EFTA",1.0,2758.289754469834,2937.63606414437,-0.0027011222343704677,0.9973061541724901,-0.0026938458275098665,2.017156109787352,-0.013587004989744189,0.9865951270854331,-0.013404872914566934,1.9030956957010332,0.41312440512551757,0.38976421971936764,0.9434548404395221,4702.47,,,
2015,CHN,中国,ESP,Spain,False,1422.8034809078429,956.8978133331376,465.9056675747049,219.86211,176.96611,0.8048958958867447,-0.4691205152601589,4.339125827758824e-05,1076.6927441397936,515.8428650806482,49.93719750594323,1192.0959726457097,115.40322850591588,1008.0906974859548,51.19288415281734,20.913359789271706,30.27952436354564,1523.9335625666033,101.13008165876056,7.107803924842305,3.509774763418487,False,False,2010,pv,"EU, UK and EFTA",1.0,1422.8034809078429,1523.9335625666033,0.48417185736118673,1.9386301702817472,0.9386301702817472,3.910519692601921,0.481238135258776,1.927666754183702,0.927666754183702,3.668534302632985,0.8008954358560276,0.7513355283233767,0.9381193782435788,4709.69,,,
